workerid,movieID,reactionTime,PArray,AArray,trialNum,attentionTime,expt
433,9,819,1,1,44,10.8,8a:LBtimes
726,21,640,0,1,44,16.7,8a:LBtimes
434,17,644,1,1,44,13.2,8a:LBtimes
693,19,379,1,0,44,16.7,8a:LBtimes
739,13,476,0,1,44,13.2,8a:LBtimes
674,5,535,0,1,44,10.8,8a:LBtimes
705,1,427,1,1,44,16.7,8a:LBtimes
728,9,485,1,1,44,10.8,8a:LBtimes
712,17,525,1,1,44,13.2,8a:LBtimes
31,3,578,1,0,44,13.2,8a:LBtimes
704,1,629,1,1,44,16.7,8a:LBtimes
714,9,687,1,1,44,10.8,8a:LBtimes
688,11,502,1,0,44,10.8,8a:LBtimes
654,21,771,0,1,44,16.7,8a:LBtimes
730,19,1376,1,0,44,16.7,8a:LBtimes
725,19,600,1,0,44,16.7,8a:LBtimes
721,7,982,0,0,45,16.7,8a:LBtimes
695,15,442,0,0,45,10.8,8a:LBtimes
692,21,516,0,1,45,16.7,8a:LBtimes
168,21,997,0,1,45,16.7,8a:LBtimes
717,15,475,0,0,45,10.8,8a:LBtimes
318,11,1343,1,0,45,10.8,8a:LBtimes
707,11,575,1,0,45,10.8,8a:LBtimes
734,1,792,1,1,45,16.7,8a:LBtimes
720,3,561,1,0,45,13.2,8a:LBtimes
718,21,455,0,1,45,16.7,8a:LBtimes
713,9,529,1,1,45,10.8,8a:LBtimes
709,7,652,0,0,45,16.7,8a:LBtimes
722,23,592,0,0,45,13.2,8a:LBtimes
700,23,465,0,0,45,13.2,8a:LBtimes
663,11,481,1,0,45,10.8,8a:LBtimes
731,3,591,1,0,45,13.2,8a:LBtimes
742,13,525,0,1,45,13.2,8a:LBtimes
743,1,880,1,1,45,16.7,8a:LBtimes
744,9,609,1,1,45,10.8,8a:LBtimes
710,7,711,0,0,45,16.7,8a:LBtimes
724,3,508,1,0,45,13.2,8a:LBtimes
702,11,512,1,0,45,10.8,8a:LBtimes
434,13,375,0,1,45,13.2,8a:LBtimes
693,9,326,1,1,45,10.8,8a:LBtimes
705,13,395,0,1,45,13.2,8a:LBtimes
690,15,486,0,0,45,10.8,8a:LBtimes
704,1,534,1,1,45,16.7,8a:LBtimes
714,17,446,1,1,45,13.2,8a:LBtimes
654,11,517,1,0,45,10.8,8a:LBtimes
719,15,386,0,0,45,10.8,8a:LBtimes
725,11,607,1,0,45,10.8,8a:LBtimes
217,11,649,1,0,46,10.8,8a:LBtimes
692,5,445,0,1,46,10.8,8a:LBtimes
697,15,510,0,0,46,10.8,8a:LBtimes
601,13,561,0,1,46,13.2,8a:LBtimes
715,17,588,1,1,46,13.2,8a:LBtimes
716,21,543,0,1,46,16.7,8a:LBtimes
740,7,520,0,0,46,16.7,8a:LBtimes
168,1,996,1,1,46,16.7,8a:LBtimes
318,11,888,1,0,46,10.8,8a:LBtimes
689,13,310,0,1,46,13.2,8a:LBtimes
727,11,1166,1,0,46,10.8,8a:LBtimes
698,13,607,0,1,46,13.2,8a:LBtimes
699,23,863,0,0,46,13.2,8a:LBtimes
718,5,360,0,1,46,10.8,8a:LBtimes
745,21,621,0,1,46,16.7,8a:LBtimes
733,11,448,1,0,46,10.8,8a:LBtimes
723,23,456,0,0,46,13.2,8a:LBtimes
313,1,574,1,1,46,16.7,8a:LBtimes
706,17,742,1,1,46,13.2,8a:LBtimes
738,3,406,1,0,46,13.2,8a:LBtimes
663,1,401,1,1,46,16.7,8a:LBtimes
742,19,728,1,0,46,16.7,8a:LBtimes
743,9,626,1,1,46,10.8,8a:LBtimes
744,17,1359,1,1,46,13.2,8a:LBtimes
696,13,548,0,1,46,13.2,8a:LBtimes
98,15,426,0,0,46,10.8,8a:LBtimes
226,9,684,1,1,46,10.8,8a:LBtimes
433,3,488,1,0,46,13.2,8a:LBtimes
739,11,599,1,0,46,10.8,8a:LBtimes
701,9,1669,1,1,46,10.8,8a:LBtimes
674,5,554,0,1,46,10.8,8a:LBtimes
705,17,374,1,1,46,13.2,8a:LBtimes
690,11,586,1,0,46,10.8,8a:LBtimes
712,15,598,0,0,46,10.8,8a:LBtimes
31,5,554,0,1,46,10.8,8a:LBtimes
714,11,520,1,0,46,10.8,8a:LBtimes
654,5,728,0,1,46,10.8,8a:LBtimes
721,11,535,1,0,47,10.8,8a:LBtimes
94,19,585,1,0,47,16.7,8a:LBtimes
382,9,1191,1,1,47,10.8,8a:LBtimes
217,5,378,0,1,47,10.8,8a:LBtimes
735,7,586,0,0,47,16.7,8a:LBtimes
715,13,567,0,1,47,13.2,8a:LBtimes
168,9,1127,1,1,47,10.8,8a:LBtimes
694,11,1050,1,0,47,10.8,8a:LBtimes
717,3,582,1,0,47,13.2,8a:LBtimes
318,9,624,1,1,47,10.8,8a:LBtimes
703,11,736,1,0,47,10.8,8a:LBtimes
689,9,331,1,1,47,10.8,8a:LBtimes
727,11,853,1,0,47,10.8,8a:LBtimes
78,23,654,0,0,47,13.2,8a:LBtimes
521,17,433,1,1,47,13.2,8a:LBtimes
720,21,1721,0,1,47,16.7,8a:LBtimes
699,3,687,1,0,47,13.2,8a:LBtimes
733,5,510,0,1,47,10.8,8a:LBtimes
709,9,669,1,1,47,10.8,8a:LBtimes
737,5,1064,0,1,47,10.8,8a:LBtimes
738,13,495,0,1,47,13.2,8a:LBtimes
663,5,380,0,1,47,10.8,8a:LBtimes
121,7,647,0,0,47,16.7,8a:LBtimes
744,13,599,0,1,47,13.2,8a:LBtimes
710,19,936,1,0,47,16.7,8a:LBtimes
691,21,983,0,1,47,16.7,8a:LBtimes
724,1,462,1,1,47,16.7,8a:LBtimes
98,23,502,0,0,47,13.2,8a:LBtimes
226,5,542,0,1,47,10.8,8a:LBtimes
433,21,500,0,1,47,16.7,8a:LBtimes
702,9,686,1,1,47,10.8,8a:LBtimes
726,15,646,0,0,47,10.8,8a:LBtimes
434,23,551,0,0,47,13.2,8a:LBtimes
739,5,608,0,1,47,10.8,8a:LBtimes
654,9,610,1,1,47,10.8,8a:LBtimes
730,23,1031,0,0,47,13.2,8a:LBtimes
719,11,427,1,0,47,10.8,8a:LBtimes
725,15,743,0,0,47,10.8,8a:LBtimes
732,7,623,0,0,48,16.7,8a:LBtimes
94,11,778,1,0,48,10.8,8a:LBtimes
382,21,1372,0,1,48,16.7,8a:LBtimes
217,15,445,0,0,48,10.8,8a:LBtimes
735,15,623,0,0,48,10.8,8a:LBtimes
601,23,498,0,0,48,13.2,8a:LBtimes
715,23,518,0,0,48,13.2,8a:LBtimes
168,23,917,0,0,48,13.2,8a:LBtimes
736,21,1002,0,1,48,16.7,8a:LBtimes
318,5,880,0,1,48,10.8,8a:LBtimes
703,3,661,1,0,48,13.2,8a:LBtimes
689,19,371,1,0,48,16.7,8a:LBtimes
727,5,854,0,1,48,10.8,8a:LBtimes
410,21,773,0,1,48,16.7,8a:LBtimes
734,21,695,0,1,48,16.7,8a:LBtimes
698,5,511,0,1,48,10.8,8a:LBtimes
521,5,454,0,1,48,10.8,8a:LBtimes
720,5,1024,0,1,48,10.8,8a:LBtimes
699,9,679,1,1,48,10.8,8a:LBtimes
718,17,452,1,1,48,13.2,8a:LBtimes
733,19,486,1,0,48,16.7,8a:LBtimes
308,9,586,1,1,48,10.8,8a:LBtimes
713,1,450,1,1,48,16.7,8a:LBtimes
723,1,1443,1,1,48,16.7,8a:LBtimes
722,21,552,0,1,48,16.7,8a:LBtimes
313,19,655,1,0,48,16.7,8a:LBtimes
700,13,490,0,1,48,13.2,8a:LBtimes
663,21,463,0,1,48,16.7,8a:LBtimes
121,9,588,1,1,48,10.8,8a:LBtimes
744,7,1479,0,0,48,16.7,8a:LBtimes
710,23,688,0,0,48,13.2,8a:LBtimes
696,9,634,1,1,48,10.8,8a:LBtimes
98,3,399,1,0,48,13.2,8a:LBtimes
729,15,489,0,0,48,10.8,8a:LBtimes
226,9,597,1,1,48,10.8,8a:LBtimes
726,13,880,0,1,48,13.2,8a:LBtimes
693,23,353,0,0,48,13.2,8a:LBtimes
674,13,521,0,1,48,13.2,8a:LBtimes
705,19,411,1,0,48,16.7,8a:LBtimes
728,23,613,0,0,48,13.2,8a:LBtimes
712,11,540,1,0,48,10.8,8a:LBtimes
31,17,661,1,1,48,13.2,8a:LBtimes
688,3,612,1,0,48,13.2,8a:LBtimes
719,7,722,0,0,48,16.7,8a:LBtimes
