workerid,movieID,reactionTime,PArray,AArray,attentionTime,trialNum,expt
747,67,407,0,0,12.9,22,8b:LBtimes
787,65,559,0,1,12.9,22,8b:LBtimes
808,81,646,1,1,16.9,22,8b:LBtimes
855,57,621,0,0,10.9,22,8b:LBtimes
794,85,478,0,1,16.9,22,8b:LBtimes
833,87,503,0,0,16.9,22,8b:LBtimes
762,51,950,1,1,10.9,22,8b:LBtimes
807,67,686,0,0,12.9,22,8b:LBtimes
777,61,535,1,1,12.9,22,8b:LBtimes
781,51,524,1,1,10.9,22,8b:LBtimes
554,61,737,1,1,12.9,22,8b:LBtimes
805,77,454,0,0,14.9,22,8b:LBtimes
871,67,1196,0,0,12.9,22,8b:LBtimes
800,55,556,0,1,10.9,22,8b:LBtimes
771,55,704,0,1,10.9,22,8b:LBtimes
499,57,607,0,0,10.9,22,8b:LBtimes
789,97,882,0,0,18.9,22,8b:LBtimes
811,63,918,1,0,12.9,22,8b:LBtimes
812,87,647,0,0,16.9,22,8b:LBtimes
790,85,444,0,1,16.9,22,8b:LBtimes
824,83,490,1,0,16.9,22,8b:LBtimes
802,51,513,1,1,10.9,22,8b:LBtimes
845,93,478,1,0,18.9,22,8b:LBtimes
783,73,656,1,0,14.9,22,8b:LBtimes
758,83,552,1,0,16.9,22,8b:LBtimes
806,67,631,0,0,12.9,22,8b:LBtimes
754,75,641,0,1,14.9,22,8b:LBtimes
219,71,925,1,1,14.9,22,8b:LBtimes
803,53,423,1,0,10.9,22,8b:LBtimes
881,75,457,0,1,14.9,22,8b:LBtimes
769,67,1509,0,0,12.9,22,8b:LBtimes
31,87,1243,0,0,16.9,22,8b:LBtimes
752,61,377,1,1,12.9,22,8b:LBtimes
831,51,581,1,1,10.9,22,8b:LBtimes
859,67,424,0,0,12.9,22,8b:LBtimes
294,83,470,1,0,16.9,22,8b:LBtimes
474,87,531,0,0,16.9,22,8b:LBtimes
876,97,952,0,0,18.9,22,8b:LBtimes
864,65,634,0,1,12.9,22,8b:LBtimes
828,63,621,1,0,12.9,22,8b:LBtimes
801,57,461,0,0,10.9,22,8b:LBtimes
489,75,535,0,1,14.9,22,8b:LBtimes
328,91,492,1,1,18.9,22,8b:LBtimes
772,83,532,1,0,16.9,22,8b:LBtimes
825,87,586,0,0,16.9,22,8b:LBtimes
543,55,573,0,1,10.9,22,8b:LBtimes
861,75,803,0,1,14.9,22,8b:LBtimes
863,67,891,0,0,12.9,22,8b:LBtimes
841,83,653,1,0,16.9,22,8b:LBtimes
766,67,499,0,0,12.9,22,8b:LBtimes
842,57,633,0,0,10.9,22,8b:LBtimes
804,77,582,0,0,14.9,22,8b:LBtimes
774,67,495,0,0,12.9,22,8b:LBtimes
844,87,487,0,0,16.9,22,8b:LBtimes
865,67,534,0,0,12.9,22,8b:LBtimes
839,91,632,1,1,18.9,22,8b:LBtimes
840,51,827,1,1,10.9,22,8b:LBtimes
827,73,414,1,0,14.9,22,8b:LBtimes
779,81,934,1,1,16.9,22,8b:LBtimes
778,75,456,0,1,14.9,22,8b:LBtimes
784,87,836,0,0,16.9,22,8b:LBtimes
834,81,842,1,1,16.9,22,8b:LBtimes
822,81,791,1,1,16.9,22,8b:LBtimes
849,57,495,0,0,10.9,22,8b:LBtimes
757,71,702,1,1,14.9,22,8b:LBtimes
782,65,418,0,1,12.9,22,8b:LBtimes
850,61,839,1,1,12.9,22,8b:LBtimes
843,97,888,0,0,18.9,23,8b:LBtimes
512,97,603,0,0,18.9,23,8b:LBtimes
765,87,802,0,0,16.9,23,8b:LBtimes
808,57,583,0,0,10.9,23,8b:LBtimes
833,61,485,1,1,12.9,23,8b:LBtimes
762,65,508,0,1,12.9,23,8b:LBtimes
837,67,410,0,0,12.9,23,8b:LBtimes
761,73,555,1,0,14.9,23,8b:LBtimes
807,93,725,1,0,18.9,23,8b:LBtimes
835,83,616,1,0,16.9,23,8b:LBtimes
750,97,749,0,0,18.9,23,8b:LBtimes
788,53,1046,1,0,10.9,23,8b:LBtimes
781,97,468,0,0,18.9,23,8b:LBtimes
554,93,761,1,0,18.9,23,8b:LBtimes
805,95,654,0,1,18.9,23,8b:LBtimes
846,71,459,1,1,14.9,23,8b:LBtimes
860,85,664,0,1,16.9,23,8b:LBtimes
797,97,538,0,0,18.9,23,8b:LBtimes
793,91,625,1,1,18.9,23,8b:LBtimes
755,85,553,0,1,16.9,23,8b:LBtimes
789,81,352,1,1,16.9,23,8b:LBtimes
790,75,539,0,1,14.9,23,8b:LBtimes
759,87,679,0,0,16.9,23,8b:LBtimes
802,91,412,1,1,18.9,23,8b:LBtimes
760,71,621,1,1,14.9,23,8b:LBtimes
866,61,673,1,1,12.9,23,8b:LBtimes
785,75,512,0,1,14.9,23,8b:LBtimes
768,83,620,1,0,16.9,23,8b:LBtimes
773,95,1274,0,1,18.9,23,8b:LBtimes
810,95,868,0,1,18.9,23,8b:LBtimes
806,57,596,0,0,10.9,23,8b:LBtimes
746,85,720,0,1,16.9,23,8b:LBtimes
880,63,563,1,0,12.9,23,8b:LBtimes
826,71,1131,1,1,14.9,23,8b:LBtimes
31,65,628,0,1,12.9,23,8b:LBtimes
752,55,424,0,1,10.9,23,8b:LBtimes
831,71,612,1,1,14.9,23,8b:LBtimes
816,83,590,1,0,16.9,23,8b:LBtimes
150,91,554,1,1,18.9,23,8b:LBtimes
474,73,516,1,0,14.9,23,8b:LBtimes
857,81,1296,1,1,16.9,23,8b:LBtimes
875,71,564,1,1,14.9,23,8b:LBtimes
324,93,777,1,0,18.9,23,8b:LBtimes
828,57,521,0,0,10.9,23,8b:LBtimes
801,97,703,0,0,18.9,23,8b:LBtimes
489,51,936,1,1,10.9,23,8b:LBtimes
328,87,460,0,0,16.9,23,8b:LBtimes
879,61,488,1,1,12.9,23,8b:LBtimes
825,97,642,0,0,18.9,23,8b:LBtimes
543,71,1099,1,1,14.9,23,8b:LBtimes
159,63,608,1,0,12.9,23,8b:LBtimes
870,93,1023,1,0,18.9,23,8b:LBtimes
861,57,1348,0,0,10.9,23,8b:LBtimes
799,97,487,0,0,18.9,23,8b:LBtimes
766,65,531,0,1,12.9,23,8b:LBtimes
842,61,647,1,1,12.9,23,8b:LBtimes
804,83,652,1,0,16.9,23,8b:LBtimes
844,55,575,0,1,10.9,23,8b:LBtimes
858,53,439,1,0,10.9,23,8b:LBtimes
839,71,549,1,1,14.9,23,8b:LBtimes
795,97,478,0,0,18.9,23,8b:LBtimes
827,85,388,0,1,16.9,23,8b:LBtimes
778,53,689,1,0,10.9,23,8b:LBtimes
784,61,701,1,1,12.9,23,8b:LBtimes
852,53,1134,1,0,10.9,23,8b:LBtimes
820,91,431,1,1,18.9,23,8b:LBtimes
819,57,887,0,0,10.9,23,8b:LBtimes
748,95,815,0,1,18.9,23,8b:LBtimes
850,55,656,0,1,10.9,23,8b:LBtimes
878,75,1135,0,1,14.9,23,8b:LBtimes
873,85,702,0,1,16.9,23,8b:LBtimes
843,65,743,0,1,12.9,24,8b:LBtimes
815,71,502,1,1,14.9,24,8b:LBtimes
817,67,643,0,0,12.9,24,8b:LBtimes
776,65,607,0,1,12.9,24,8b:LBtimes
512,75,601,0,1,14.9,24,8b:LBtimes
747,83,375,1,0,16.9,24,8b:LBtimes
765,57,1022,0,0,10.9,24,8b:LBtimes
808,93,639,1,0,18.9,24,8b:LBtimes
855,71,625,1,1,14.9,24,8b:LBtimes
833,75,531,0,1,14.9,24,8b:LBtimes
796,83,639,1,0,16.9,24,8b:LBtimes
762,53,897,1,0,10.9,24,8b:LBtimes
837,87,502,0,0,16.9,24,8b:LBtimes
788,51,668,1,1,10.9,24,8b:LBtimes
851,71,678,1,1,14.9,24,8b:LBtimes
554,97,597,0,0,18.9,24,8b:LBtimes
805,75,488,0,1,14.9,24,8b:LBtimes
818,87,734,0,0,16.9,24,8b:LBtimes
871,85,804,0,1,16.9,24,8b:LBtimes
860,97,599,0,0,18.9,24,8b:LBtimes
793,83,926,1,0,16.9,24,8b:LBtimes
48,51,747,1,1,10.9,24,8b:LBtimes
546,65,614,0,1,12.9,24,8b:LBtimes
771,73,462,1,0,14.9,24,8b:LBtimes
499,83,392,1,0,16.9,24,8b:LBtimes
811,55,1119,0,1,10.9,24,8b:LBtimes
830,71,502,1,1,14.9,24,8b:LBtimes
812,93,753,1,0,18.9,24,8b:LBtimes
759,83,504,1,0,16.9,24,8b:LBtimes
824,77,529,0,0,14.9,24,8b:LBtimes
809,63,866,1,0,12.9,24,8b:LBtimes
802,73,392,1,0,14.9,24,8b:LBtimes
792,95,598,0,1,18.9,24,8b:LBtimes
760,63,481,1,0,12.9,24,8b:LBtimes
785,53,423,1,0,10.9,24,8b:LBtimes
783,63,503,1,0,12.9,24,8b:LBtimes
758,97,617,0,0,18.9,24,8b:LBtimes
847,83,599,1,0,16.9,24,8b:LBtimes
773,91,542,1,1,18.9,24,8b:LBtimes
836,67,969,0,0,12.9,24,8b:LBtimes
810,85,412,0,1,16.9,24,8b:LBtimes
219,93,1050,1,0,18.9,24,8b:LBtimes
455,57,868,0,0,10.9,24,8b:LBtimes
746,71,792,1,1,14.9,24,8b:LBtimes
880,91,1233,1,1,18.9,24,8b:LBtimes
826,77,1153,0,0,14.9,24,8b:LBtimes
803,71,359,1,1,14.9,24,8b:LBtimes
769,55,601,0,1,10.9,24,8b:LBtimes
31,97,619,0,0,18.9,24,8b:LBtimes
831,75,564,0,1,14.9,24,8b:LBtimes
150,55,564,0,1,10.9,24,8b:LBtimes
859,93,941,1,0,18.9,24,8b:LBtimes
734,63,503,1,0,12.9,24,8b:LBtimes
294,75,937,0,1,14.9,24,8b:LBtimes
857,67,520,0,0,12.9,24,8b:LBtimes
875,63,574,1,0,12.9,24,8b:LBtimes
876,93,775,1,0,18.9,24,8b:LBtimes
864,51,646,1,1,10.9,24,8b:LBtimes
324,77,630,0,0,14.9,24,8b:LBtimes
801,81,415,1,1,16.9,24,8b:LBtimes
763,55,644,0,1,10.9,24,8b:LBtimes
489,95,959,0,1,18.9,24,8b:LBtimes
749,75,668,0,1,14.9,24,8b:LBtimes
328,95,533,0,1,18.9,24,8b:LBtimes
879,93,674,1,0,18.9,24,8b:LBtimes
772,75,577,0,1,14.9,24,8b:LBtimes
756,55,623,0,1,10.9,24,8b:LBtimes
825,53,637,1,0,10.9,24,8b:LBtimes
838,61,431,1,1,12.9,24,8b:LBtimes
159,75,772,0,1,14.9,24,8b:LBtimes
775,87,610,0,0,16.9,24,8b:LBtimes
863,81,886,1,1,16.9,24,8b:LBtimes
409,83,807,1,0,16.9,24,8b:LBtimes
799,55,542,0,1,10.9,24,8b:LBtimes
841,87,1260,0,0,16.9,24,8b:LBtimes
869,63,571,1,0,12.9,24,8b:LBtimes
829,67,456,0,0,12.9,24,8b:LBtimes
510,53,503,1,0,10.9,24,8b:LBtimes
839,53,592,1,0,10.9,24,8b:LBtimes
795,51,819,1,1,10.9,24,8b:LBtimes
779,57,640,0,0,10.9,24,8b:LBtimes
778,91,604,1,1,18.9,24,8b:LBtimes
834,97,1247,0,0,18.9,24,8b:LBtimes
822,83,687,1,0,16.9,24,8b:LBtimes
849,61,463,1,1,12.9,24,8b:LBtimes
757,95,681,0,1,18.9,24,8b:LBtimes
819,95,783,0,1,18.9,24,8b:LBtimes
782,91,499,1,1,18.9,24,8b:LBtimes
748,93,616,1,0,18.9,24,8b:LBtimes
823,55,930,0,1,10.9,24,8b:LBtimes
862,63,598,1,0,12.9,24,8b:LBtimes
878,93,1022,1,0,18.9,24,8b:LBtimes
843,63,722,1,0,12.9,25,8b:LBtimes
817,61,824,1,1,12.9,25,8b:LBtimes
872,57,392,0,0,10.9,25,8b:LBtimes
512,73,617,1,0,14.9,25,8b:LBtimes
765,77,912,0,0,14.9,25,8b:LBtimes
808,53,486,1,0,10.9,25,8b:LBtimes
855,83,618,1,0,16.9,25,8b:LBtimes
833,73,488,1,0,14.9,25,8b:LBtimes
821,55,486,0,1,10.9,25,8b:LBtimes
750,91,531,1,1,18.9,25,8b:LBtimes
856,57,590,0,0,10.9,25,8b:LBtimes
781,83,499,1,0,16.9,25,8b:LBtimes
554,91,857,1,1,18.9,25,8b:LBtimes
805,61,470,1,1,12.9,25,8b:LBtimes
860,71,560,1,1,14.9,25,8b:LBtimes
797,71,487,1,1,14.9,25,8b:LBtimes
793,55,457,0,1,10.9,25,8b:LBtimes
755,91,743,1,1,18.9,25,8b:LBtimes
800,61,450,1,1,12.9,25,8b:LBtimes
771,95,519,0,1,18.9,25,8b:LBtimes
499,77,460,0,0,14.9,25,8b:LBtimes
789,55,394,0,1,10.9,25,8b:LBtimes
830,53,495,1,0,10.9,25,8b:LBtimes
759,67,455,0,0,12.9,25,8b:LBtimes
809,73,719,1,0,14.9,25,8b:LBtimes
802,85,362,0,1,16.9,25,8b:LBtimes
866,93,674,1,0,18.9,25,8b:LBtimes
783,67,512,0,0,12.9,25,8b:LBtimes
810,97,493,0,0,18.9,25,8b:LBtimes
806,51,567,1,1,10.9,25,8b:LBtimes
754,51,510,1,1,10.9,25,8b:LBtimes
832,51,734,1,1,10.9,25,8b:LBtimes
219,87,723,0,0,16.9,25,8b:LBtimes
751,91,591,1,1,18.9,25,8b:LBtimes
746,67,693,0,0,12.9,25,8b:LBtimes
803,67,647,0,0,12.9,25,8b:LBtimes
867,83,740,1,0,16.9,25,8b:LBtimes
769,83,586,1,0,16.9,25,8b:LBtimes
831,77,462,0,0,14.9,25,8b:LBtimes
859,57,469,0,0,10.9,25,8b:LBtimes
734,65,679,0,1,12.9,25,8b:LBtimes
864,83,574,1,0,16.9,25,8b:LBtimes
720,71,491,1,1,14.9,25,8b:LBtimes
772,51,584,1,1,10.9,25,8b:LBtimes
756,95,982,0,1,18.9,25,8b:LBtimes
825,51,616,1,1,10.9,25,8b:LBtimes
764,67,749,0,0,12.9,25,8b:LBtimes
838,75,639,0,1,14.9,25,8b:LBtimes
159,55,445,0,1,10.9,25,8b:LBtimes
775,77,492,0,0,14.9,25,8b:LBtimes
861,97,537,0,0,18.9,25,8b:LBtimes
98,85,444,0,1,16.9,25,8b:LBtimes
799,87,680,0,0,16.9,25,8b:LBtimes
814,53,568,1,0,10.9,25,8b:LBtimes
869,91,459,1,1,18.9,25,8b:LBtimes
766,75,537,0,1,14.9,25,8b:LBtimes
842,85,503,0,1,16.9,25,8b:LBtimes
804,95,717,0,1,18.9,25,8b:LBtimes
844,77,735,0,0,14.9,25,8b:LBtimes
798,55,464,0,1,10.9,25,8b:LBtimes
858,63,551,1,0,12.9,25,8b:LBtimes
795,91,599,1,1,18.9,25,8b:LBtimes
840,91,560,1,1,18.9,25,8b:LBtimes
822,55,808,0,1,10.9,25,8b:LBtimes
852,75,455,0,1,14.9,25,8b:LBtimes
849,77,454,0,0,14.9,25,8b:LBtimes
791,53,458,1,0,10.9,25,8b:LBtimes
757,65,721,0,1,12.9,25,8b:LBtimes
820,83,462,1,0,16.9,25,8b:LBtimes
819,87,830,0,0,16.9,25,8b:LBtimes
748,75,815,0,1,14.9,25,8b:LBtimes
767,83,616,1,0,16.9,25,8b:LBtimes
873,63,474,1,0,12.9,25,8b:LBtimes
843,87,761,0,0,16.9,26,8b:LBtimes
815,85,486,0,1,16.9,26,8b:LBtimes
817,51,561,1,1,10.9,26,8b:LBtimes
308,87,1140,0,0,16.9,26,8b:LBtimes
776,93,554,1,0,18.9,26,8b:LBtimes
872,97,415,0,0,18.9,26,8b:LBtimes
512,85,577,0,1,16.9,26,8b:LBtimes
747,51,486,1,1,10.9,26,8b:LBtimes
808,77,519,0,0,14.9,26,8b:LBtimes
833,81,984,1,1,16.9,26,8b:LBtimes
796,67,629,0,0,12.9,26,8b:LBtimes
762,57,1032,0,0,10.9,26,8b:LBtimes
837,53,403,1,0,10.9,26,8b:LBtimes
877,85,741,0,1,16.9,26,8b:LBtimes
777,91,884,1,1,18.9,26,8b:LBtimes
788,65,691,0,1,12.9,26,8b:LBtimes
874,67,491,0,0,12.9,26,8b:LBtimes
781,71,556,1,1,14.9,26,8b:LBtimes
805,55,464,0,1,10.9,26,8b:LBtimes
818,51,498,1,1,10.9,26,8b:LBtimes
860,93,511,1,0,18.9,26,8b:LBtimes
780,71,671,1,1,14.9,26,8b:LBtimes
755,51,600,1,1,10.9,26,8b:LBtimes
800,77,989,0,0,14.9,26,8b:LBtimes
771,93,481,1,0,18.9,26,8b:LBtimes
830,87,397,0,0,16.9,26,8b:LBtimes
790,61,385,1,1,12.9,26,8b:LBtimes
824,65,492,0,1,12.9,26,8b:LBtimes
802,83,497,1,0,16.9,26,8b:LBtimes
882,77,918,0,0,14.9,26,8b:LBtimes
792,73,735,1,0,14.9,26,8b:LBtimes
760,87,437,0,0,16.9,26,8b:LBtimes
785,65,2648,0,1,12.9,26,8b:LBtimes
758,51,632,1,1,10.9,26,8b:LBtimes
768,87,637,0,0,16.9,26,8b:LBtimes
773,55,559,0,1,10.9,26,8b:LBtimes
836,95,1358,0,1,18.9,26,8b:LBtimes
754,93,635,1,0,18.9,26,8b:LBtimes
832,71,1351,1,1,14.9,26,8b:LBtimes
732,71,783,1,1,14.9,26,8b:LBtimes
867,91,821,1,1,18.9,26,8b:LBtimes
31,61,495,1,1,12.9,26,8b:LBtimes
752,97,599,0,0,18.9,26,8b:LBtimes
831,63,494,1,0,12.9,26,8b:LBtimes
150,65,698,0,1,12.9,26,8b:LBtimes
859,55,378,0,1,10.9,26,8b:LBtimes
474,57,528,0,0,10.9,26,8b:LBtimes
828,83,725,1,0,16.9,26,8b:LBtimes
763,57,566,0,0,10.9,26,8b:LBtimes
489,71,567,1,1,14.9,26,8b:LBtimes
328,53,431,1,0,10.9,26,8b:LBtimes
879,81,729,1,1,16.9,26,8b:LBtimes
720,65,527,0,1,12.9,26,8b:LBtimes
825,65,666,0,1,12.9,26,8b:LBtimes
543,93,467,1,0,18.9,26,8b:LBtimes
838,95,634,0,1,18.9,26,8b:LBtimes
159,97,497,0,0,18.9,26,8b:LBtimes
870,87,1754,0,0,16.9,26,8b:LBtimes
98,77,380,0,0,14.9,26,8b:LBtimes
409,53,677,1,0,10.9,26,8b:LBtimes
799,51,413,1,1,10.9,26,8b:LBtimes
814,57,593,0,0,10.9,26,8b:LBtimes
869,95,732,0,1,18.9,26,8b:LBtimes
868,57,788,0,0,10.9,26,8b:LBtimes
842,87,567,0,0,16.9,26,8b:LBtimes
804,87,568,0,0,16.9,26,8b:LBtimes
865,71,486,1,1,14.9,26,8b:LBtimes
753,85,710,0,1,16.9,26,8b:LBtimes
770,91,655,1,1,18.9,26,8b:LBtimes
853,53,470,1,0,10.9,26,8b:LBtimes
839,55,642,0,1,10.9,26,8b:LBtimes
784,81,1690,1,1,16.9,26,8b:LBtimes
849,75,495,0,1,14.9,26,8b:LBtimes
757,87,541,0,0,16.9,26,8b:LBtimes
78,81,670,1,1,16.9,26,8b:LBtimes
748,81,540,1,1,16.9,26,8b:LBtimes
823,97,860,0,0,18.9,26,8b:LBtimes
848,61,660,1,1,12.9,26,8b:LBtimes
850,67,655,0,0,12.9,26,8b:LBtimes
878,83,606,1,0,16.9,26,8b:LBtimes
873,67,488,0,0,12.9,26,8b:LBtimes
815,57,631,0,0,10.9,27,8b:LBtimes
817,63,726,1,0,12.9,27,8b:LBtimes
308,71,999,1,1,14.9,27,8b:LBtimes
872,53,1723,1,0,10.9,27,8b:LBtimes
512,65,584,0,1,12.9,27,8b:LBtimes
787,85,863,0,1,16.9,27,8b:LBtimes
765,53,648,1,0,10.9,27,8b:LBtimes
855,77,760,0,0,14.9,27,8b:LBtimes
794,53,373,1,0,10.9,27,8b:LBtimes
833,51,487,1,1,10.9,27,8b:LBtimes
796,75,625,0,1,14.9,27,8b:LBtimes
837,85,535,0,1,16.9,27,8b:LBtimes
777,73,533,1,0,14.9,27,8b:LBtimes
788,75,640,0,1,14.9,27,8b:LBtimes
786,61,583,1,1,12.9,27,8b:LBtimes
781,75,547,0,1,14.9,27,8b:LBtimes
851,95,661,0,1,18.9,27,8b:LBtimes
846,53,514,1,0,10.9,27,8b:LBtimes
871,61,1207,1,1,12.9,27,8b:LBtimes
780,63,681,1,0,12.9,27,8b:LBtimes
793,57,496,0,0,10.9,27,8b:LBtimes
755,65,719,0,1,12.9,27,8b:LBtimes
546,81,587,1,1,16.9,27,8b:LBtimes
771,91,517,1,1,18.9,27,8b:LBtimes
789,95,486,0,1,18.9,27,8b:LBtimes
812,65,480,0,1,12.9,27,8b:LBtimes
790,57,353,0,0,10.9,27,8b:LBtimes
759,95,847,0,1,18.9,27,8b:LBtimes
824,51,566,1,1,10.9,27,8b:LBtimes
845,63,474,1,0,12.9,27,8b:LBtimes
760,67,641,0,0,12.9,27,8b:LBtimes
785,95,535,0,1,18.9,27,8b:LBtimes
783,87,687,0,0,16.9,27,8b:LBtimes
758,55,600,0,1,10.9,27,8b:LBtimes
847,57,792,0,0,10.9,27,8b:LBtimes
836,63,1587,1,0,12.9,27,8b:LBtimes
810,81,568,1,1,16.9,27,8b:LBtimes
754,63,533,1,0,12.9,27,8b:LBtimes
832,91,939,1,1,18.9,27,8b:LBtimes
219,53,652,1,0,10.9,27,8b:LBtimes
455,55,1212,0,1,10.9,27,8b:LBtimes
751,85,479,0,1,16.9,27,8b:LBtimes
746,77,737,0,0,14.9,27,8b:LBtimes
826,97,1208,0,0,18.9,27,8b:LBtimes
803,91,504,1,1,18.9,27,8b:LBtimes
867,75,618,0,1,14.9,27,8b:LBtimes
31,53,507,1,0,10.9,27,8b:LBtimes
831,73,560,1,0,14.9,27,8b:LBtimes
816,53,528,1,0,10.9,27,8b:LBtimes
859,95,1291,0,1,18.9,27,8b:LBtimes
474,77,618,0,0,14.9,27,8b:LBtimes
876,77,801,0,0,14.9,27,8b:LBtimes
864,85,762,0,1,16.9,27,8b:LBtimes
828,61,600,1,1,12.9,27,8b:LBtimes
801,87,391,0,0,16.9,27,8b:LBtimes
763,53,646,1,0,10.9,27,8b:LBtimes
489,55,655,0,1,10.9,27,8b:LBtimes
749,91,1026,1,1,18.9,27,8b:LBtimes
879,85,562,0,1,16.9,27,8b:LBtimes
854,73,613,1,0,14.9,27,8b:LBtimes
772,73,596,1,0,14.9,27,8b:LBtimes
756,63,566,1,0,12.9,27,8b:LBtimes
775,95,605,0,1,18.9,27,8b:LBtimes
98,51,410,1,1,10.9,27,8b:LBtimes
863,91,837,1,1,18.9,27,8b:LBtimes
409,85,494,0,1,16.9,27,8b:LBtimes
841,85,1581,0,1,16.9,27,8b:LBtimes
766,53,497,1,0,10.9,27,8b:LBtimes
804,91,731,1,1,18.9,27,8b:LBtimes
844,61,464,1,1,12.9,27,8b:LBtimes
753,55,742,0,1,10.9,27,8b:LBtimes
853,87,486,0,0,16.9,27,8b:LBtimes
510,95,1571,0,1,18.9,27,8b:LBtimes
795,81,490,1,1,16.9,27,8b:LBtimes
757,75,414,0,1,14.9,27,8b:LBtimes
820,93,439,1,0,18.9,27,8b:LBtimes
823,51,726,1,1,10.9,27,8b:LBtimes
848,93,536,1,0,18.9,27,8b:LBtimes
884,95,1358,0,1,18.9,27,8b:LBtimes
878,77,576,0,0,14.9,27,8b:LBtimes
843,91,805,1,1,18.9,28,8b:LBtimes
512,53,755,1,0,10.9,28,8b:LBtimes
747,81,469,1,1,16.9,28,8b:LBtimes
787,63,679,1,0,12.9,28,8b:LBtimes
808,51,430,1,1,10.9,28,8b:LBtimes
855,91,796,1,1,18.9,28,8b:LBtimes
833,65,599,0,1,12.9,28,8b:LBtimes
821,97,734,0,0,18.9,28,8b:LBtimes
837,83,405,1,0,16.9,28,8b:LBtimes
835,91,707,1,1,18.9,28,8b:LBtimes
856,85,656,0,1,16.9,28,8b:LBtimes
786,75,1528,0,1,14.9,28,8b:LBtimes
874,73,549,1,0,14.9,28,8b:LBtimes
781,73,622,1,0,14.9,28,8b:LBtimes
851,87,560,0,0,16.9,28,8b:LBtimes
554,85,544,0,1,16.9,28,8b:LBtimes
871,53,1384,1,0,10.9,28,8b:LBtimes
780,97,911,0,0,18.9,28,8b:LBtimes
797,57,591,0,0,10.9,28,8b:LBtimes
755,95,479,0,1,18.9,28,8b:LBtimes
48,75,794,0,1,14.9,28,8b:LBtimes
771,83,462,1,0,16.9,28,8b:LBtimes
499,75,437,0,1,14.9,28,8b:LBtimes
789,63,405,1,0,12.9,28,8b:LBtimes
790,51,430,1,1,10.9,28,8b:LBtimes
809,85,959,0,1,16.9,28,8b:LBtimes
802,93,446,1,0,18.9,28,8b:LBtimes
845,87,640,0,0,16.9,28,8b:LBtimes
760,91,403,1,1,18.9,28,8b:LBtimes
866,77,823,0,0,14.9,28,8b:LBtimes
783,53,565,1,0,10.9,28,8b:LBtimes
768,65,728,0,1,12.9,28,8b:LBtimes
847,65,654,0,1,12.9,28,8b:LBtimes
836,87,1698,0,0,16.9,28,8b:LBtimes
754,55,543,0,1,10.9,28,8b:LBtimes
219,65,603,0,1,12.9,28,8b:LBtimes
751,67,494,0,0,12.9,28,8b:LBtimes
880,97,772,0,0,18.9,28,8b:LBtimes
826,85,820,0,1,16.9,28,8b:LBtimes
883,63,526,1,0,12.9,28,8b:LBtimes
867,81,558,1,1,16.9,28,8b:LBtimes
752,71,383,1,1,14.9,28,8b:LBtimes
831,85,666,0,1,16.9,28,8b:LBtimes
816,67,655,0,0,12.9,28,8b:LBtimes
734,83,792,1,0,16.9,28,8b:LBtimes
857,73,520,1,0,14.9,28,8b:LBtimes
875,55,544,0,1,10.9,28,8b:LBtimes
324,71,583,1,1,14.9,28,8b:LBtimes
828,91,788,1,1,18.9,28,8b:LBtimes
801,67,430,0,0,12.9,28,8b:LBtimes
489,53,575,1,0,10.9,28,8b:LBtimes
328,83,478,1,0,16.9,28,8b:LBtimes
879,83,579,1,0,16.9,28,8b:LBtimes
720,53,403,1,0,10.9,28,8b:LBtimes
756,93,872,1,0,18.9,28,8b:LBtimes
764,93,649,1,0,18.9,28,8b:LBtimes
543,83,776,1,0,16.9,28,8b:LBtimes
838,93,503,1,0,18.9,28,8b:LBtimes
159,53,518,1,0,10.9,28,8b:LBtimes
775,51,555,1,1,10.9,28,8b:LBtimes
870,97,1212,0,0,18.9,28,8b:LBtimes
861,55,739,0,1,10.9,28,8b:LBtimes
98,75,505,0,1,14.9,28,8b:LBtimes
409,81,494,1,1,16.9,28,8b:LBtimes
766,63,515,1,0,12.9,28,8b:LBtimes
868,87,2003,0,0,16.9,28,8b:LBtimes
842,51,786,1,1,10.9,28,8b:LBtimes
804,63,629,1,0,12.9,28,8b:LBtimes
829,85,624,0,1,16.9,28,8b:LBtimes
798,91,526,1,1,18.9,28,8b:LBtimes
853,71,536,1,1,14.9,28,8b:LBtimes
858,85,471,0,1,16.9,28,8b:LBtimes
795,83,511,1,0,16.9,28,8b:LBtimes
840,95,504,0,1,18.9,28,8b:LBtimes
827,93,423,1,0,18.9,28,8b:LBtimes
779,73,757,1,0,14.9,28,8b:LBtimes
784,67,914,0,0,12.9,28,8b:LBtimes
834,75,627,0,1,14.9,28,8b:LBtimes
822,87,846,0,0,16.9,28,8b:LBtimes
852,71,519,1,1,14.9,28,8b:LBtimes
791,95,414,0,1,18.9,28,8b:LBtimes
757,81,559,1,1,16.9,28,8b:LBtimes
813,63,686,1,0,12.9,28,8b:LBtimes
819,51,1159,1,1,10.9,28,8b:LBtimes
78,85,701,0,1,16.9,28,8b:LBtimes
782,93,455,1,0,18.9,28,8b:LBtimes
823,53,988,1,0,10.9,28,8b:LBtimes
767,85,566,0,1,16.9,28,8b:LBtimes
873,51,461,1,1,10.9,28,8b:LBtimes
815,55,473,0,1,10.9,29,8b:LBtimes
817,91,672,1,1,18.9,29,8b:LBtimes
308,57,915,0,0,10.9,29,8b:LBtimes
