data_id,age,comprehension,production,language,form,birth_order,ethnicity,sex,zygosity,norming,longitudinal,source_name,mom_ed
52867,23,563,563,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Secondary
52868,27,411,411,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52869,28,317,317,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Graduate
52870,28,496,496,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Secondary
52871,29,548,548,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Graduate
52872,29,626,626,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
52873,22,281,281,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52874,21,363,363,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52875,29,234,234,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52876,23,273,273,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52877,22,334,334,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52878,24,502,502,English,WS,First,Asian,Male,NA,TRUE,FALSE,Marchman,College
52879,24,492,492,English,WS,Second,Asian,Female,NA,TRUE,FALSE,Marchman,College
52880,18,0,0,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52881,25,63,63,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52882,23,623,623,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52883,22,307,307,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52884,21,102,102,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Secondary
52885,21,182,182,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Secondary
52886,21,6,6,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Graduate
52887,27,563,563,English,WS,Fourth,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52888,27,671,671,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Some Graduate
52889,20,432,432,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52890,25,378,378,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52891,18,454,454,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52892,18,144,144,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52893,27,312,312,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Graduate
52894,18,71,71,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52895,30,613,613,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Graduate
52896,27,501,501,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Graduate
52897,26,459,459,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52898,20,426,426,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Graduate
52899,17,98,98,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52900,24,54,54,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some Graduate
52901,23,638,638,English,WS,First,Asian,Male,NA,TRUE,FALSE,Marchman,Some College
52902,26,446,446,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Graduate
52903,21,75,75,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Graduate
52904,22,600,600,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52905,23,298,298,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52906,19,141,141,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52907,20,86,86,English,WS,Fourth,White,Male,NA,TRUE,FALSE,Marchman,Secondary
52908,26,449,449,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52909,21,66,66,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some Graduate
52910,21,71,71,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Some Graduate
52911,23,54,54,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,College
52912,26,605,605,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some Graduate
52913,24,255,255,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52914,27,577,577,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,College
52915,18,41,41,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,College
52916,26,141,141,English,WS,Third,Other,Male,NA,TRUE,FALSE,Marchman,Some Secondary
52917,19,373,373,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Secondary
52918,23,622,622,English,WS,Fourth,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52919,23,621,621,English,WS,Third,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52920,26,602,602,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52921,29,536,536,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,College
52922,28,529,529,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
52923,28,543,543,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52924,27,571,571,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Graduate
52925,27,531,531,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,College
52926,27,421,421,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
52927,27,490,490,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,College
52928,27,147,147,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52929,26,590,590,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52930,29,480,480,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52931,26,468,468,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some Graduate
52932,26,214,214,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some Graduate
52933,26,442,442,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52934,25,479,479,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Graduate
52935,25,148,148,English,WS,Third,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52936,25,494,494,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52937,24,79,79,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52938,24,176,176,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,College
52939,23,446,446,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,College
52940,23,395,395,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Some College
52941,23,371,371,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52942,22,488,488,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52943,22,388,388,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
52944,22,495,495,English,WS,Third,White,Female,NA,TRUE,FALSE,Marchman,Some Graduate
52945,22,81,81,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52946,22,125,125,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Some College
52947,22,291,291,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Some Graduate
52948,20,142,142,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52949,20,47,47,English,WS,Third,Asian,Male,NA,TRUE,FALSE,Marchman,College
52950,19,182,182,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
52951,18,15,15,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,College
52952,18,14,14,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Graduate
52953,18,52,52,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52954,17,43,43,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52955,16,11,11,English,WS,Third,White,Male,NA,TRUE,FALSE,Marchman,Some Secondary
52956,25,366,366,English,WS,First,Asian,Male,NA,TRUE,FALSE,Marchman,College
52957,27,507,507,English,WS,First,Hispanic,Male,NA,TRUE,FALSE,Marchman,Graduate
52958,29,462,462,English,WS,First,Asian,Male,NA,TRUE,FALSE,Marchman,Some College
52959,29,442,442,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Graduate
52960,29,150,150,English,WS,Third,White,Female,NA,TRUE,FALSE,Marchman,Some College
52961,28,426,426,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Graduate
52962,22,36,36,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Some College
52963,21,93,93,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some Graduate
52964,16,50,50,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,College
52965,22,73,73,English,WS,Fourth,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52966,16,60,60,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52967,18,13,13,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52968,19,50,50,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52969,29,309,309,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
52970,29,625,625,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52971,22,442,442,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Graduate
52972,16,43,43,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Some College
52973,21,344,344,English,WS,Third,White,Male,NA,TRUE,FALSE,Marchman,College
52974,24,262,262,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52975,25,377,377,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Some College
52976,24,137,137,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Some College
52977,28,626,626,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Graduate
52978,16,45,45,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
52979,17,38,38,English,WS,Third,White,Male,NA,TRUE,FALSE,Marchman,Some College
52980,17,72,72,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Some College
52981,23,193,193,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,College
52982,24,522,522,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Graduate
52983,16,10,10,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,College
52984,16,42,42,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,College
52985,16,82,82,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Some College
52986,16,97,97,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52987,16,118,118,English,WS,First,Asian,Female,NA,TRUE,FALSE,Marchman,Graduate
52988,24,42,42,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,College
52989,24,57,57,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,College
52990,24,402,402,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Secondary
52991,24,610,610,English,WS,Second,Asian,Female,NA,TRUE,FALSE,Marchman,College
52992,27,461,461,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52993,24,540,540,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Secondary
52994,24,619,619,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52995,18,65,65,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
52996,17,104,104,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Graduate
52997,16,21,21,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
52998,18,25,25,English,WS,Third,White,Male,NA,TRUE,FALSE,Marchman,Graduate
52999,18,44,44,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
53e3,18,45,45,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Graduate
53001,20,18,18,English,WS,Second,Asian,Male,NA,TRUE,FALSE,Marchman,Some College
53002,29,33,33,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
53003,19,46,46,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Some College
53004,20,96,96,English,WS,First,Black,Female,NA,TRUE,FALSE,Marchman,College
53005,21,361,361,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
53006,21,140,140,English,WS,Second,Asian,Female,NA,TRUE,FALSE,Marchman,Some College
53007,21,465,465,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
53008,22,146,146,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some Graduate
53009,22,42,42,English,WS,Third,White,Female,NA,TRUE,FALSE,Marchman,Some College
53010,22,488,488,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Graduate
53011,25,303,303,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
53012,25,444,444,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
53013,26,410,410,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Graduate
53014,27,407,407,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Graduate
53015,27,416,416,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
53016,27,578,578,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
53017,28,520,520,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,College
53018,24,43,43,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,College
53019,24,300,300,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
53020,26,631,631,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Some Graduate
53021,28,150,150,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Some College
53022,28,468,468,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Graduate
53023,27,416,416,English,WS,Second,Asian,Male,NA,TRUE,FALSE,Marchman,College
53024,25,569,569,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Graduate
53025,25,546,546,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Graduate
53026,25,274,274,English,WS,First,Other,Male,NA,TRUE,FALSE,Marchman,Some College
53027,24,278,278,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
53028,24,383,383,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
53029,23,471,471,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Some College
53030,21,55,55,English,WS,Fourth,White,Female,NA,TRUE,FALSE,Marchman,College
53031,21,289,289,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
53032,21,295,295,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,College
53033,20,452,452,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Graduate
53034,20,34,34,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,College
53035,19,110,110,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Secondary
53036,18,50,50,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
53037,16,31,31,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some Graduate
53038,16,27,27,English,WS,Third,White,Female,NA,TRUE,FALSE,Marchman,Some Graduate
53039,28,475,475,English,WS,Third,White,Male,NA,TRUE,FALSE,Marchman,Secondary
53040,18,26,26,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
53041,25,605,605,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Some College
53042,21,131,131,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
53043,23,556,556,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some Graduate
53044,28,424,424,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Some College
53045,27,648,648,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
53046,27,629,629,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
53047,23,308,308,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
53048,19,306,306,English,WS,Third,White,Male,NA,TRUE,FALSE,Marchman,College
53049,18,118,118,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
53050,24,389,389,English,WS,Fourth,White,Female,NA,TRUE,FALSE,Marchman,College
53051,23,377,377,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
53052,23,517,517,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
53053,25,390,390,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
53054,17,34,34,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
53055,29,483,483,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
53056,23,504,504,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
53057,27,590,590,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Graduate
53058,24,415,415,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Secondary
53059,23,344,344,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
53060,21,130,130,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
53061,17,98,98,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
53062,27,17,17,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,College
53063,23,386,386,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Secondary
53064,23,338,338,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Secondary
53065,23,243,243,English,WS,Third,White,Female,NA,TRUE,FALSE,Marchman,College
53066,20,145,145,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Some College
53067,28,237,237,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
53068,26,420,420,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Some Graduate
53069,25,186,186,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,College
53070,24,371,371,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
53071,24,498,498,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
53072,23,132,132,English,WS,Second,Asian,Male,NA,TRUE,FALSE,Marchman,College
53073,23,254,254,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Secondary
53074,24,543,543,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
53075,24,262,262,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Graduate
53076,27,580,580,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Secondary
53077,18,32,32,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
53078,24,197,197,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
53079,23,262,262,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Some College
53080,26,553,553,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some Graduate
53081,24,479,479,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Secondary
53082,24,317,317,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,College
53083,17,49,49,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,College
53084,17,167,167,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Graduate
53085,16,51,51,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
53086,30,636,636,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
53087,16,15,15,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
53088,16,9,9,English,WS,First,Black,Male,NA,TRUE,FALSE,Marchman,Graduate
53089,16,67,67,English,WS,Third,Black,Male,NA,TRUE,FALSE,Marchman,College
53090,20,284,284,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,Some College
53091,20,264,264,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Secondary
53092,20,49,49,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Some Graduate
53093,20,72,72,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
53094,20,261,261,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,College
53095,20,393,393,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some College
53096,18,36,36,English,WS,Second,White,Female,NA,TRUE,FALSE,Marchman,College
53097,19,20,20,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Some College
53098,20,32,32,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,Graduate
53099,20,221,221,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,College
53100,19,169,169,English,WS,Third,White,Female,NA,TRUE,FALSE,Marchman,Graduate
53101,19,60,60,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Graduate
53102,19,8,8,English,WS,Second,White,Male,NA,TRUE,FALSE,Marchman,College
53103,20,188,188,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
53104,20,170,170,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
53105,20,98,98,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
53106,30,613,613,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some College
53107,30,514,514,English,WS,First,Hispanic,Male,NA,TRUE,FALSE,Marchman,Graduate
53108,30,451,451,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Some Secondary
53109,30,432,432,English,WS,First,White,Female,NA,TRUE,FALSE,Marchman,Graduate
53110,30,562,562,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,College
53111,30,388,388,English,WS,First,White,Male,NA,TRUE,FALSE,Marchman,Some Graduate
53113,16,26,26,English,WS,Second,White,Male,NA,FALSE,FALSE,Marchman,Graduate
53114,16,18,18,English,WS,First,Hispanic,Male,NA,FALSE,FALSE,Marchman,Some College
53115,16,24,24,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,Graduate
53116,16,75,75,English,WS,First,White,Male,NA,FALSE,FALSE,Marchman,Graduate
53117,16,74,74,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,Graduate
53118,16,294,294,English,WS,First,White,Female,NA,FALSE,FALSE,Marchman,College
53119,16,51,51,English,WS,Second,White,Female,NA,FALSE,FALSE,Marchman,College
